id,School,Gender,Race,Local,Full Time,Future,Effectiveness,Online Supplement,Supplement Use,Feet,Inches,Weight,Exercise per Week,Exercise Time,Read Label,Taste,Price,Nutrition,Presentation,Appearance,Health,Parents Overweight,Final,Attend,Year,Semester,Class,Platform
92254,San Francisco State University,Female,Hispanic,Local Student,Full time,Somewhat helpful,Not too effective,Very helpful,No problem at all,5.0,4.0,160.0,5 to 7 days a week,Over an hour,Often,4.0,3.0,2.0,1.0,Yes,Yes,Yes,0.612666667,0.975,2016.0,Fall,101.0,LaunchPad
95728,University of San Francisco,Male,White,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult,6.0,0.0,170.0,2 to 4 days a week,30 - 40 minutes,Always,3.0,1.0,2.0,4.0,Yes,Yes,No,0.893904762,0.944444444,2016.0,Fall,101.0,LaunchPad
06724,San Francisco State University,Female,Hispanic,International Student,Full time,Very helpful,Somewhat effective,Somewhat helpful,No problem at all,5.0,3.0,112.0,I don't regularly exercise,10 - 20 minutes,Not too often,1.0,3.0,2.0,4.0,Yes,Yes,No,0.814333333,1.0,2016.0,Fall,101.0,LaunchPad
91655,University of San Francisco,Male,Asian,International Student,Full time,Not related,Somewhat effective,Somewhat helpful,Not too difficult,5.0,8.0,122.0,I don't regularly exercise,20 - 30 minutes,Never,2.0,1.0,4.0,3.0,Yes,No,No,0.82952381,0.916666667,2016.0,Fall,101.0,LaunchPad
91171,University of San Francisco,Male,White,Local Student,Full time,Somewhat helpful,Not too effective,Somewhat helpful,Not too difficult,5.0,9.0,144.0,2 to 4 days a week,Over an hour,Sometime,2.0,1.0,3.0,4.0,Yes,Yes,Not sure,0.809571429,0.8857142859999999,2016.0,Fall,101.0,LaunchPad
83015,University of San Francisco,Female,White,Local Student,Full time,Not too helpful,Not too effective,Not too helpful,Not too difficult,5.0,3.0,130.0,2 to 4 days a week,40 - 50 minutes,Sometime,4.0,3.0,2.0,1.0,No,Yes,No,0.7415714290000001,0.857142857,2016.0,Fall,101.0,LaunchPad
02971,University of San Francisco,Male,White,Local Student,Full time,Very helpful,Very effective,Very helpful,No problem at all,6.0,3.0,180.0,Once a week,Over an hour,Always,2.0,3.0,1.0,4.0,Yes,Yes,No,0.772093571,0.628571429,2016.0,Fall,101.0,LaunchPad
91297,University of San Francisco,Male,White,Local Student,Full time,Somewhat helpful,Not too effective,Very helpful,Not too difficult,5.0,9.0,160.0,Once a week,30 - 40 minutes,Often,2.0,1.0,3.0,4.0,Yes,Yes,Not sure,0.874047619,0.7777777779999999,2016.0,Fall,101.0,LaunchPad
90495,University of San Francisco,Female,Others,Local Student,Full time,Somewhat helpful,Not too effective,Somewhat helpful,Not too difficult,5.0,1.0,105.0,Once a week,30 - 40 minutes,Sometime,4.0,1.0,3.0,2.0,Yes,Yes,Not sure,0.74652381,0.8,2016.0,Fall,101.0,LaunchPad
46222,University of San Francisco,Male,White,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Not too difficult,5.0,9.0,130.0,I don't regularly exercise,Over an hour,Not too often,2.0,1.0,3.0,4.0,Yes,No,No,0.87,0.914285714,2016.0,Fall,101.0,LaunchPad
95914,University of San Francisco,Male,Asian,Local Student,Full time,Somewhat helpful,Not too effective,Somewhat helpful,Not too difficult,5.0,8.0,165.0,I don't regularly exercise,Over an hour,Often,3.0,1.0,2.0,4.0,Yes,Yes,Not sure,0.9492857140000001,0.942857143,2016.0,Fall,101.0,LaunchPad
96692,University of San Francisco,Female,Asian,Local Student,Full time,Very helpful,Somewhat effective,Somewhat helpful,Somewhat difficult,5.0,8.0,122.0,2 to 4 days a week,10 - 20 minutes,Sometime,1.0,2.0,4.0,3.0,Yes,Yes,No,0.778333333,0.8857142859999999,2016.0,Fall,101.0,LaunchPad
83891,San Francisco State University,Female,Asian,International Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult,5.0,4.0,90.0,Once a week,40 - 50 minutes,Not too often,3.0,1.0,4.0,2.0,Yes,Yes,No,0.826333333,0.9,2016.0,Fall,101.0,LaunchPad
72945,San Francisco State University,Male,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Not too difficult,5.0,11.0,185.0,Once a week,40 - 50 minutes,Never,2.0,1.0,3.0,4.0,Yes,Yes,No,0.727888889,0.925,2016.0,Fall,101.0,LaunchPad
47183,University of San Francisco,Female,Hispanic,Local Student,Full time,Very helpful,Very effective,Very helpful,Not too difficult,5.0,5.0,160.0,2 to 4 days a week,40 - 50 minutes,Sometime,3.0,4.0,1.0,2.0,Yes,Yes,Not sure,0.766904762,1.0,2016.0,Fall,101.0,LaunchPad
94696,University of San Francisco,Male,White,Local Student,Full time,Not too helpful,Not too effective,Not too helpful,Not too difficult,6.0,0.0,200.0,I don't regularly exercise,20 - 30 minutes,Sometime,2.0,1.0,3.0,4.0,No,No,No,0.9369047620000001,0.9714285709999999,2016.0,Fall,101.0,LaunchPad
81914,City College of San Francisco,Female,Asian,International Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Somewhat difficult,5.0,4.0,123.0,2 to 4 days a week,10 - 20 minutes,Often,1.0,3.0,2.0,4.0,Yes,Yes,No,0.791038657,0.7105263159999999,2016.0,Fall,102.0,EconLab
31285,San Francisco State University,Female,African American,Local Student,Full time,Somewhat helpful,Somewhat effective,Not too helpful,Somewhat difficult,5.0,7.0,140.0,I don't regularly exercise,40 - 50 minutes,Sometime,4.0,1.0,2.0,3.0,Yes,Yes,Not sure,0.68,1.0,2016.0,Fall,102.0,LaunchPad
09091,San Francisco State University,Male,Asian,Local Student,Full time,Somewhat helpful,Not too effective,Somewhat helpful,Somewhat difficult,5.0,9.0,163.0,2 to 4 days a week,Over an hour,Always,2.0,1.0,3.0,4.0,Yes,Yes,No,0.734666667,0.925,2016.0,Fall,101.0,LaunchPad
46144,San Francisco State University,Female,Hispanic,Local Student,Full time,Somewhat helpful,Struggle learning in this class,Somewhat helpful,Not too difficult,5.0,2.0,110.0,2 to 4 days a week,20 - 30 minutes,Sometime,1.0,4.0,3.0,2.0,Yes,Yes,No,0.68,1.0,2016.0,Fall,102.0,LaunchPad
63324,San Francisco State University,Male,White,Local Student,Full time,Somewhat helpful,Not too effective,Somewhat helpful,No problem at all,5.0,7.0,140.0,2 to 4 days a week,Over an hour,Always,3.0,2.0,1.0,4.0,Yes,Yes,No,0.7627644440000001,0.864864865,2016.0,Fall,102.0,LaunchPad
34213,San Francisco State University,Female,Hispanic,Local Student,Full time,Very helpful,Very effective,Very helpful,No problem at all,5.0,0.0,140.0,2 to 4 days a week,Over an hour,Not too often,2.0,1.0,3.0,4.0,Yes,Yes,No,0.681666667,0.925,2016.0,Fall,101.0,LaunchPad
74043,San Francisco State University,Male,Asian,International Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Not too difficult,5.0,11.0,170.0,Once a week,20 - 30 minutes,Sometime,3.0,1.0,2.0,4.0,No,Yes,No,0.698666667,0.825,2016.0,Fall,101.0,LaunchPad
68370,San Francisco State University,Male,White,Local Student,Full time,Very helpful,Somewhat effective,Somewhat helpful,No problem at all,5.0,11.0,160.0,2 to 4 days a week,Over an hour,Sometime,3.0,1.0,2.0,4.0,Yes,Yes,No,0.7526666670000001,0.975,2016.0,Fall,101.0,LaunchPad
40931,San Francisco State University,Male,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult,5.0,9.0,175.0,2 to 4 days a week,Over an hour,Not too often,1.0,4.0,2.0,3.0,Yes,Yes,No,0.584666667,0.9,2016.0,Fall,101.0,LaunchPad
39105,San Francisco State University,Female,Asian,Local Student,Full time,Somewhat helpful,Not too effective,Very helpful,Not too difficult,5.0,1.0,115.0,I don't regularly exercise,Over an hour,Never,1.0,2.0,4.0,3.0,Yes,Yes,No,0.590666667,0.95,2016.0,Fall,101.0,LaunchPad
00432,San Francisco State University,Male,Asian,International Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Very difficult,5.0,8.0,30.0,Once a week,20 - 30 minutes,Sometime,2.0,1.0,4.0,3.0,Yes,Yes,Yes,0.775666667,0.975,2016.0,Fall,101.0,LaunchPad
77898,San Francisco State University,Female,Hispanic,Local Student,Full time,Somewhat helpful,Not too effective,Somewhat helpful,Not too difficult,5.0,4.0,140.0,Once a week,40 - 50 minutes,Sometime,3.0,2.0,4.0,1.0,Yes,Yes,No,0.68,0.95,2016.0,Fall,101.0,LaunchPad
62387,San Francisco State University,Female,White,Local Student,Full time,Not too helpful,Struggle learning in this class,Somewhat helpful,Not too difficult,5.0,3.0,150.0,2 to 4 days a week,40 - 50 minutes,Often,4.0,2.0,3.0,1.0,Yes,Yes,No,0.695666667,0.775,2016.0,Fall,101.0,LaunchPad
91480,University of San Francisco,Male,Asian,International Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Very difficult,5.0,6.0,140.0,Once a week,30 - 40 minutes,Sometime,1.0,2.0,3.0,4.0,Yes,Yes,No,0.8181904759999999,0.916666667,2016.0,Fall,101.0,LaunchPad
38920,San Francisco State University,Female,Asian,International Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult,5.0,2.0,105.0,Once a week,20 - 30 minutes,Sometime,1.0,4.0,2.0,3.0,Yes,Yes,Not sure,0.81,1.0,2016.0,Fall,101.0,LaunchPad
96358,San Francisco State University,Female,White,Local Student,Full time,Very helpful,Somewhat effective,Somewhat helpful,Not too difficult,5.0,5.0,128.0,I don't regularly exercise,10 - 20 minutes,Not too often,2.0,1.0,4.0,3.0,Yes,Yes,No,0.8703333329999999,0.95,2016.0,Fall,101.0,LaunchPad
21049,City College of San Francisco,Female,White,Local Student,Full time,Very helpful,Very effective,Somewhat helpful,No problem at all,5.0,5.0,130.0,5 to 7 days a week,Over an hour,Always,3.0,2.0,4.0,1.0,Yes,Yes,No,0.807285714,0.851851852,2016.0,Fall,101.0,LaunchPad
02818,University of San Francisco,Male,White,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult,6.0,0.0,172.0,I don't regularly exercise,20 - 30 minutes,Sometime,1.0,2.0,4.0,3.0,Yes,Yes,No,0.77447619,0.8,2016.0,Fall,101.0,LaunchPad
16643,San Francisco State University,Male,Asian,International Student,Full time,Very helpful,Very effective,Very helpful,No problem at all,5.0,11.0,160.0,I don't regularly exercise,10 - 20 minutes,Never,1.0,3.0,4.0,2.0,Yes,Yes,Yes,1.0,1.0,2016.0,Fall,101.0,LaunchPad
37037,San Francisco State University,Male,Asian,Local Student,Full time,Very helpful,Very effective,Somewhat helpful,Not too difficult,5.0,9.0,135.0,2 to 4 days a week,40 - 50 minutes,Often,2.0,1.0,3.0,4.0,Yes,Yes,No,0.8703333329999999,1.0,2016.0,Fall,101.0,LaunchPad
59402,University of San Francisco,Female,White,Local Student,Full time,Somewhat helpful,Struggle learning in this class,Somewhat helpful,Not too difficult,5.0,4.0,122.0,2 to 4 days a week,40 - 50 minutes,Often,3.0,2.0,4.0,1.0,Yes,Yes,No,0.7474285709999999,0.8857142859999999,2016.0,Fall,101.0,LaunchPad
33758,University of San Francisco,Male,Asian,Local Student,Full time,Very helpful,Somewhat effective,Very helpful,Not too difficult,5.0,6.0,145.0,I don't regularly exercise,10 - 20 minutes,Never,2.0,1.0,4.0,3.0,Yes,Yes,Yes,0.801761905,0.9714285709999999,2016.0,Fall,101.0,LaunchPad
60174,University of San Francisco,Male,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult,5.0,5.0,125.0,2 to 4 days a week,20 - 30 minutes,Always,2.0,1.0,3.0,4.0,Yes,Yes,Not sure,0.9170952379999999,0.9722222220000001,2016.0,Fall,101.0,LaunchPad
92409,University of San Francisco,Male,Others,Local Student,Full time,Very helpful,Very effective,Very helpful,Not too difficult,5.0,6.0,155.0,Once a week,20 - 30 minutes,Often,3.0,1.0,4.0,2.0,No,Yes,No,0.819571429,0.583333333,2016.0,Fall,101.0,LaunchPad
89707,University of San Francisco,Male,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Not too difficult,5.0,10.0,115.0,I don't regularly exercise,Over an hour,Not too often,2.0,1.0,3.0,4.0,No,Yes,No,0.7193809520000001,0.8888888890000001,2016.0,Fall,101.0,LaunchPad
83145,University of San Francisco,Male,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Somewhat difficult,5.0,7.0,130.0,2 to 4 days a week,Over an hour,Not too often,3.0,2.0,1.0,4.0,Yes,Yes,No,0.948714286,0.9714285709999999,2016.0,Fall,101.0,LaunchPad
83469,City College of San Francisco,Male,Others,International Student,Full time,Very helpful,Very effective,Very helpful,No problem at all,5.0,11.0,150.0,2 to 4 days a week,40 - 50 minutes,Always,2.0,3.0,1.0,4.0,No,Yes,No,0.68,0.7105263159999999,2016.0,Fall,102.0,EconLab
95201,University of San Francisco,Female,Hispanic,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Not too difficult,5.0,5.0,134.0,I don't regularly exercise,Over an hour,Not too often,4.0,3.0,1.0,2.0,Yes,Yes,No,0.7740476190000001,0.833333333,2016.0,Fall,101.0,LaunchPad
41728,San Francisco State University,Male,Asian,Local Student,Full time,Somewhat helpful,Very effective,Somewhat helpful,Somewhat difficult,6.0,0.0,166.0,5 to 7 days a week,40 - 50 minutes,Not too often,4.0,3.0,2.0,1.0,Yes,Yes,No,0.815333333,0.975,2016.0,Fall,101.0,LaunchPad
00616,University of San Francisco,Female,Asian,Local Student,Full time,Very helpful,Somewhat effective,Somewhat helpful,No problem at all,5.0,4.0,166.0,Once a week,40 - 50 minutes,Sometime,1.0,2.0,3.0,4.0,Yes,Yes,Yes,0.834857143,0.857142857,2016.0,Fall,101.0,LaunchPad
87078,University of San Francisco,Female,Asian,International Student,Full time,Somewhat helpful,Very effective,Somewhat helpful,Not too difficult,5.0,5.0,95.0,I don't regularly exercise,10 - 20 minutes,Never,1.0,2.0,3.0,4.0,Yes,No,No,0.84552381,0.916666667,2016.0,Fall,101.0,LaunchPad
90813,University of San Francisco,Female,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,No problem at all,5.0,2.0,110.0,I don't regularly exercise,Over an hour,Not too often,2.0,1.0,3.0,4.0,Yes,Yes,No,0.7910952379999999,1.0,2016.0,Fall,101.0,LaunchPad
36613,City College of San Francisco,Male,Asian,International Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult,5.0,9.0,130.0,2 to 4 days a week,40 - 50 minutes,Not too often,2.0,1.0,3.0,4.0,Yes,Yes,No,0.979095238,0.703703704,2016.0,Fall,101.0,LaunchPad
99992,University of San Francisco,Male,Asian,International Student,Full time,Very helpful,Somewhat effective,Not too helpful,Not too difficult,5.0,5.0,149.0,Once a week,Over an hour,Not too often,1.0,2.0,3.0,4.0,Yes,Yes,No,0.7377142859999999,0.8888888890000001,2016.0,Fall,101.0,LaunchPad
86864,University of San Francisco,Female,Asian,Local Student,Full time,Very helpful,Somewhat effective,Very helpful,No problem at all,5.0,0.0,130.0,2 to 4 days a week,Over an hour,Always,2.0,4.0,3.0,1.0,Yes,Yes,Not sure,0.879809524,0.9714285709999999,2016.0,Fall,101.0,LaunchPad
25429,San Francisco State University,Female,Hispanic,Local Student,Full time,Very helpful,Very effective,Somewhat helpful,No problem at all,5.0,3.0,140.0,2 to 4 days a week,Over an hour,Always,2.0,3.0,1.0,4.0,Yes,Yes,No,0.680666667,1.0,2016.0,Fall,101.0,LaunchPad
88002,University of San Francisco,Female,Asian,International Student,Full time,Somewhat helpful,Very effective,Very helpful,No problem at all,5.0,5.0,100.0,I don't regularly exercise,10 - 20 minutes,Always,1.0,4.0,2.0,3.0,Yes,Yes,No,0.939619048,0.944444444,2016.0,Fall,101.0,LaunchPad
46500,City College of San Francisco,Male,Asian,Local Student,Part time,Somewhat helpful,Somewhat effective,Somewhat helpful,No problem at all,5.0,10.0,132.0,2 to 4 days a week,Over an hour,Sometime,4.0,1.0,3.0,2.0,No,Yes,No,0.558955238,0.5,2016.0,Fall,102.0,EconLab
86727,University of San Francisco,Female,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Not too difficult,5.0,3.0,146.0,I don't regularly exercise,40 - 50 minutes,Sometime,1.0,2.0,3.0,4.0,Yes,Yes,Yes,0.68,0.37142857100000004,2016.0,Fall,101.0,LaunchPad
86727,University of San Francisco,Female,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Not too difficult,5.0,3.0,146.0,I don't regularly exercise,40 - 50 minutes,Sometime,1.0,2.0,3.0,4.0,Yes,Yes,Yes,0.8149047620000001,0.771428571,2016.0,Fall,101.0,LaunchPad
98766,San Francisco State University,Male,Asian,International Student,Full time,Somewhat helpful,Somewhat effective,Somewhat helpful,Not too difficult,6.0,10.0,152.0,2 to 4 days a week,Over an hour,Often,2.0,1.0,3.0,4.0,Yes,Yes,No,0.691444444,0.975,2016.0,Fall,101.0,LaunchPad
09805,City College of San Francisco,Male,Hispanic,Local Student,Full time,Very helpful,Very effective,Very helpful,Not too difficult,5.0,10.0,177.0,5 to 7 days a week,Over an hour,Always,1.0,2.0,3.0,4.0,Yes,Yes,No,0.943428571,0.736842105,2016.0,Fall,102.0,EconLab
84727,University of San Francisco,Female,White,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Not too difficult,5.0,8.0,135.0,2 to 4 days a week,Over an hour,Often,2.0,3.0,1.0,4.0,Yes,Yes,No,0.841095238,0.914285714,2016.0,Fall,101.0,LaunchPad
32556,City College of San Francisco,Female,Asian,Local Student,Full time,Very helpful,Very effective,Very helpful,Not too difficult,5.0,7.0,144.0,Once a week,30 - 40 minutes,Often,1.0,2.0,3.0,4.0,Yes,No,No,0.9576593409999999,0.736842105,2016.0,Fall,102.0,EconLab
32556,City College of San Francisco,Female,Asian,Local Student,Full time,Very helpful,Very effective,Very helpful,Not too difficult,5.0,7.0,144.0,Once a week,30 - 40 minutes,Often,1.0,2.0,3.0,4.0,Yes,No,No,0.995142857,0.962962963,2016.0,Fall,101.0,LaunchPad
92214,University of San Francisco,Male,Asian,Local Student,Full time,Somewhat helpful,Struggle learning in this class,Somewhat helpful,No problem at all,5.0,8.0,120.0,Once a week,Over an hour,Never,1.0,2.0,4.0,3.0,Yes,Yes,No,0.766095238,0.685714286,2016.0,Fall,101.0,LaunchPad
92332,University of San Francisco,Female,Asian,International Student,Full time,Very helpful,Somewhat effective,Very helpful,Not too difficult,5.0,5.0,154.0,2 to 4 days a week,Over an hour,Sometime,3.0,1.0,4.0,2.0,Yes,Yes,No,0.768428571,1.0,2016.0,Fall,101.0,LaunchPad
84235,University of San Francisco,Female,Asian,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Not too difficult,5.0,2.0,112.0,I don't regularly exercise,Over an hour,Sometime,1.0,2.0,4.0,3.0,Yes,Yes,No,0.919,0.805555556,2016.0,Fall,101.0,LaunchPad
94646,San Francisco State University,Female,Asian,Local Student,Part time,Somewhat helpful,Somewhat effective,Not too helpful,Somewhat difficult,5.0,1.0,115.0,I don't regularly exercise,20 - 30 minutes,Never,1.0,2.0,4.0,3.0,Yes,No,No,0.68,0.8292682929999999,2017.0,Spring,101.0,iLearn
23149,City College of San Francisco,Male,White,Local Student,Full time,Very helpful,Very effective,Somewhat helpful,Not too difficult,6.0,0.0,175.0,5 to 7 days a week,Over an hour,Often,2.0,3.0,1.0,4.0,Yes,Yes,Yes,0.918857143,0.75,2017.0,Spring,101.0,Canvas
07547,San Francisco State University,Male,Hispanic,Local Student,Full time,Somewhat helpful,Somewhat effective,Very helpful,Somewhat difficult,5.0,6.0,165.0,2 to 4 days a week,Over an hour,Often,2.0,1.0,3.0,4.0,Yes,Yes,Yes,0.6881111109999999,0.8292682929999999,2017.0,Spring,101.0,iLearn
00751,City College of San Francisco,Female,White,Local Student,Full time,Somewhat helpful,Very effective,Somewhat helpful,Not too difficult,6.0,5.0,132.0,2 to 4 days a week,40 - 50 minutes,Often,1.0,4.0,3.0,2.0,Yes,Yes,No,0.680111111,0.7857142859999999,2017.0,Spring,101.0,Canvas
55394,San Francisco State University,Male,Asian,Local Student,Full time,Very helpful,Very effective,Very helpful,Not too difficult,6.0,1.0,200.0,2 to 4 days a week,30 - 40 minutes,Not too often,2.0,1.0,4.0,3.0,Yes,Yes,No,0.7186060609999999,0.87804878,2017.0,Spring,101.0,iLearn
55394,San Francisco State University,Male,Asian,Local Student,Full time,Very helpful,Very effective,Very helpful,Not too difficult,6.0,1.0,200.0,2 to 4 days a week,30 - 40 minutes,Not too often,2.0,1.0,4.0,3.0,Yes,Yes,No,0.8584185459999999,1.0,2017.0,Spring,102.0,iLearn
